0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
520,3.735971450805664,3.7218174934387207,3.7636241912841797,4.600922584533691,4.2622175216674805,4.370919227600098,5.386019706726074,5.278876304626465,5.549532413482666,4.985180854797363,4.885231018066406,6.29844856262207,6.124856472015381,6.068438529968262,7.393172264099121,7.683418273925781,4.773048400878906,4.928584575653076,6.305239677429199,5.2746758460998535,5.883218288421631,6.610337257385254,7.042298793792725,7.296827793121338,7.081118106842041,6.7144880294799805,7.142799377441406,7.138333797454834,6.55440616607666,6.6261091232299805,6.6519927978515625,6.526129245758057,4.542964458465576,4.326708793640137,4.335169792175293,4.767197132110596,5.323220252990723,5.303762912750244,6.150970458984375,5.896986961364746,5.257965087890625,5.521323204040527,5.129526615142822,5.884814262390137,5.968602657318115,5.3801164627075195,6.798687934875488,6.272402286529541,4.538880348205566,4.767402648925781,6.011087894439697,4.860964775085449,5.296584606170654,5.827902317047119,5.19675350189209,6.263118267059326
522,3.670285701751709,3.6413772106170654,3.6764793395996094,4.501554012298584,4.1860032081604,4.282485008239746,5.293045520782471,5.201016426086426,5.449092388153076,4.894494533538818,4.802880764007568,6.203426361083984,6.033962249755859,5.99819803237915,7.29882287979126,7.5987677574157715,4.70039701461792,4.83364200592041,6.2138447761535645,5.192645072937012,5.796745777130127,6.540022850036621,6.973480224609375,7.21230411529541,6.990415096282959,6.629701137542725,7.051910400390625,7.056135654449463,6.476797580718994,6.554226875305176,6.572081089019775,6.42669677734375,4.454018592834473,4.220807075500488,4.257053375244141,4.67855167388916,5.255135536193848,5.209198951721191,6.07944917678833,5.828228950500488,5.17120885848999,5.440250396728516,5.049920082092285,5.795180797576904,5.899575710296631,5.299942970275879,6.704268455505371,6.184475898742676,4.442862033843994,4.679812431335449,5.920744895935059,4.7642822265625,5.232593536376953,5.717288970947266,5.106129169464111,6.1664652824401855
524,3.612321138381958,3.5669631958007812,3.6064841747283936,4.417760848999023,4.116434097290039,4.199077129364014,5.226048469543457,5.1313581466674805,5.374163627624512,4.817767143249512,4.730870246887207,6.108757495880127,5.94995641708374,5.95269775390625,7.217370510101318,7.542025566101074,4.6427788734436035,4.75998592376709,6.140795707702637,5.111879825592041,5.719962120056152,6.466522216796875,6.897233486175537,7.140176296234131,6.903324127197266,6.55999755859375,6.96368408203125,6.995591640472412,6.423077583312988,6.4992995262146,6.517838478088379,6.352359771728516,4.3580708503723145,4.131209373474121,4.180428504943848,4.604510307312012,5.182562828063965,5.148671627044678,6.012425422668457,5.76991081237793,5.101983070373535,5.366108417510986,4.986831188201904,5.722588539123535,5.833203315734863,5.224699974060059,6.630410194396973,6.112224578857422,4.351474761962891,4.60794734954834,5.849623203277588,4.682485580444336,5.172224998474121,5.643567085266113,5.034574031829834,6.082635879516602
526,3.553860902786255,3.5006299018859863,3.552574872970581,4.346787452697754,4.049764156341553,4.121249198913574,5.171090126037598,5.072903156280518,5.318889141082764,4.7641472816467285,4.666277885437012,6.039765357971191,5.89332389831543,5.913299083709717,7.147653102874756,7.495664119720459,4.588120937347412,4.7051472663879395,6.050723552703857,5.032812595367432,5.647217750549316,6.379827499389648,6.811271667480469,7.057684898376465,6.829031944274902,6.50872802734375,6.90497350692749,6.944713592529297,6.376896858215332,6.452278137207031,6.465811729431152,6.302831649780273,4.289600849151611,4.0664448738098145,4.106772422790527,4.539259910583496,5.1099395751953125,5.101633548736572,5.944945335388184,5.711864471435547,5.0419816970825195,5.296964168548584,4.926641464233398,5.6638898849487305,5.758822917938232,5.152544975280762,6.565759181976318,6.055264472961426,4.280116081237793,4.5377726554870605,5.77771520614624,4.623078346252441,5.101451396942139,5.587726593017578,4.963024616241455,6.02052640914917
528,3.488499402999878,3.443335771560669,3.505437135696411,4.292523384094238,3.99713397026062,4.061094760894775,5.11860990524292,5.017781734466553,5.267879962921143,4.713711261749268,4.612753868103027,5.993980407714844,5.854416847229004,5.860110282897949,7.0910139083862305,7.444403171539307,4.525022983551025,4.652966499328613,5.972966194152832,4.984521389007568,5.605698585510254,6.307781219482422,6.756519317626953,6.992274284362793,6.77264928817749,6.460259914398193,6.8611040115356445,6.897182464599609,6.332401275634766,6.390951156616211,6.408804416656494,6.247513294219971,4.2478556632995605,4.007210731506348,4.047593593597412,4.488147735595703,5.05777645111084,5.0579423904418945,5.88164758682251,5.642364501953125,4.993188858032227,5.231800079345703,4.879169464111328,5.609214782714844,5.684515476226807,5.088135242462158,6.522576332092285,6.0071916580200195,4.226179599761963,4.481104850769043,5.715497016906738,4.571225166320801,5.029034614562988,5.5388360023498535,4.902042388916016,5.974175453186035
530,3.426251173019409,3.400744915008545,3.453582286834717,4.244925498962402,3.9559903144836426,4.0272536277771,5.0643110275268555,4.979340076446533,5.220287799835205,4.65708065032959,4.575709342956543,5.960335731506348,5.819247245788574,5.802232265472412,7.045843601226807,7.361950874328613,4.465946674346924,4.60856294631958,5.934013843536377,4.955774784088135,5.575959205627441,6.255901336669922,6.7112555503845215,6.957440376281738,6.727126121520996,6.415096282958984,6.82138204574585,6.84155797958374,6.28848123550415,6.344048500061035,6.357044696807861,6.192340850830078,4.209948539733887,3.9622788429260254,3.994067430496216,4.449769973754883,5.012972354888916,5.001143455505371,5.835470676422119,5.577128887176514,4.961823463439941,5.179595470428467,4.839618682861328,5.564042091369629,5.631562232971191,5.030772686004639,6.502017974853516,5.9590253829956055,4.176784515380859,4.436128616333008,5.658169746398926,4.522707939147949,4.977269172668457,5.498809337615967,4.859792709350586,5.932007312774658
532,3.378350019454956,3.3604705333709717,3.4087460041046143,4.200030326843262,3.922788143157959,4.001566410064697,5.002804279327393,4.944860935211182,5.177279949188232,4.607421398162842,4.547475337982178,5.937977313995361,5.7812395095825195,5.755562782287598,7.007906436920166,7.282747745513916,4.421856880187988,4.572918891906738,5.905125617980957,4.931488990783691,5.5528388023376465,6.208956718444824,6.665135383605957,6.919942378997803,6.681437015533447,6.370744705200195,6.782471656799316,6.775443077087402,6.253070831298828,6.293755531311035,6.29899787902832,6.148204326629639,4.167136192321777,3.9171128273010254,3.955458879470825,4.420255184173584,4.9742608070373535,4.951979637145996,5.794575214385986,5.528970241546631,4.923463344573975,5.1376051902771,4.797876834869385,5.532522201538086,5.59522008895874,4.983233451843262,6.489048004150391,5.912234306335449,4.136627674102783,4.393290042877197,5.600827217102051,4.469418525695801,4.93401575088501,5.461421966552734,4.829073429107666,5.897019863128662
534,3.3476595878601074,3.3166732788085938,3.383574962615967,4.1658244132995605,3.895009994506836,3.9710659980773926,4.966063976287842,4.912431716918945,5.139935493469238,4.578131198883057,4.5178728103637695,5.909849166870117,5.741317272186279,5.710683822631836,6.985642433166504,7.261445045471191,4.3881330490112305,4.546872138977051,5.876957893371582,4.900790214538574,5.523892402648926,6.1752519607543945,6.641303062438965,6.890271186828613,6.633723258972168,6.3101067543029785,6.734914302825928,6.724999904632568,6.222357273101807,6.2430195808410645,6.2491455078125,6.11604118347168,4.121930122375488,3.8748996257781982,3.9293696880340576,4.392875671386719,4.942790508270264,4.926970958709717,5.756417751312256,5.491145133972168,4.887709617614746,5.105975151062012,4.761670112609863,5.506551265716553,5.56443977355957,4.961795330047607,6.463876247406006,5.877520561218262,4.099524974822998,4.359842300415039,5.564152240753174,4.4260759353637695,4.906611442565918,5.428211212158203,4.808553218841553,5.862944602966309
536,3.333233594894409,3.275724411010742,3.367502212524414,4.1339311599731445,3.8585238456726074,3.9361572265625,4.947747230529785,4.886009693145752,5.108747959136963,4.55789041519165,4.489245414733887,5.875047206878662,5.708907604217529,5.679919242858887,6.963601112365723,7.260371208190918,4.360279560089111,4.524557113647461,5.834914207458496,4.857423305511475,5.479264736175537,6.144347190856934,6.614243507385254,6.855337619781494,6.579135894775391,6.242076873779297,6.697319030761719,6.689145088195801,6.170167922973633,6.214046955108643,6.219155311584473,6.095797538757324,4.085633277893066,3.852585554122925,3.9122154712677,4.3564887046813965,4.908934593200684,4.907824516296387,5.7266035079956055,5.468138694763184,4.859612941741943,5.082343101501465,4.723949432373047,5.48407506942749,5.5432820320129395,4.953400611877441,6.40749979019165,5.844532489776611,4.066842555999756,4.321471214294434,5.551998138427734,4.398083209991455,4.8931498527526855,5.399176597595215,4.783932685852051,5.8238019943237305
538,3.317195177078247,3.2447762489318848,3.3497676849365234,4.112988471984863,3.819157361984253,3.906334638595581,4.9329328536987305,4.852843284606934,5.080979824066162,4.529658317565918,4.458619594573975,5.833429336547852,5.673524856567383,5.66962194442749,6.934651851654053,7.245473384857178,4.3228278160095215,4.4900689125061035,5.796865463256836,4.822466850280762,5.442498207092285,6.1212263107299805,6.589449882507324,6.81936502456665,6.532954216003418,6.193323612213135,6.663857936859131,6.669897556304932,6.112720489501953,6.175386905670166,6.196315765380859,6.070816993713379,4.051840782165527,3.836254835128784,3.9019126892089844,4.3210225105285645,4.880496025085449,4.886065483093262,5.705134391784668,5.446078300476074,4.836010932922363,5.0608015060424805,4.685238838195801,5.456168174743652,5.527382850646973,4.937676429748535,6.349292755126953,5.809366703033447,4.0431342124938965,4.286774158477783,5.548414707183838,4.380978584289551,4.868568420410156,5.376129150390625,4.759238243103027,5.7779388427734375
540,3.289909839630127,3.229482650756836,3.3202571868896484,4.098738670349121,3.7782034873962402,3.8874518871307373,4.915816307067871,4.822005271911621,5.062563896179199,4.496474742889404,4.4214606285095215,5.797608375549316,5.637939453125,5.658660888671875,6.9000091552734375,7.21387243270874,4.290496826171875,4.4539079666137695,5.781332969665527,4.794283866882324,5.404478073120117,6.107455730438232,6.561803340911865,6.801882266998291,6.501162528991699,6.171015739440918,6.630054473876953,6.667421817779541,6.0810346603393555,6.142226219177246,6.172833442687988,6.03906774520874,4.015427589416504,3.816011905670166,3.8734631538391113,4.292853355407715,4.851136207580566,4.850462436676025,5.692941188812256,5.426384925842285,4.821734428405762,5.0364813804626465,4.651129722595215,5.426064491271973,5.512300968170166,4.905316352844238,6.318384170532227,5.781069755554199,4.020614147186279,4.257756233215332,5.5250420570373535,4.374381065368652,4.847818851470947,5.355719566345215,4.73699951171875,5.73715877532959
542,3.2612545490264893,3.2170612812042236,3.2876224517822266,4.086417198181152,3.748908519744873,3.8672897815704346,4.8884077072143555,4.795398235321045,5.0562543869018555,4.475403785705566,4.391157627105713,5.786917209625244,5.634162902832031,5.642658710479736,6.855660438537598,7.192518711090088,4.276953220367432,4.424620628356934,5.772848129272461,4.772397041320801,5.3753342628479,6.087843894958496,6.530569553375244,6.790938377380371,6.471071720123291,6.171189308166504,6.6149492263793945,6.653090000152588,6.065559387207031,6.125288486480713,6.15359354019165,6.000949859619141,3.9796853065490723,3.7863190174102783,3.840280532836914,4.272791862487793,4.820550918579102,4.8215436935424805,5.676177501678467,5.417290210723877,4.807960510253906,5.0144805908203125,4.620461940765381,5.407900810241699,5.486054420471191,4.869439601898193,6.29414176940918,5.768671989440918,4.004225254058838,4.222976207733154,5.481890678405762,4.356820583343506,4.822145938873291,5.317297458648682,4.718270301818848,5.709749221801758
544,3.2418789863586426,3.1941704750061035,3.262338638305664,4.077820777893066,3.738976001739502,3.84895396232605,4.8681206703186035,4.770951747894287,5.049778461456299,4.469311237335205,4.3665595054626465,5.788027763366699,5.650235176086426,5.623796463012695,6.828472137451172,7.1849260330200195,4.26188325881958,4.399708271026611,5.7665181159973145,4.764667510986328,5.358794212341309,6.076498985290527,6.516085624694824,6.7878828048706055,6.451722145080566,6.1687188148498535,6.609505653381348,6.62197732925415,6.050213813781738,6.111567497253418,6.147154808044434,5.968684196472168,3.9406700134277344,3.7640769481658936,3.8218307495117188,4.2631659507751465,4.800302028656006,4.8181047439575195,5.658475875854492,5.405768871307373,4.795570373535156,4.997783184051514,4.600650787353516,5.39249849319458,5.452263355255127,4.853536128997803,6.283633232116699,5.765809535980225,3.9796481132507324,4.197765350341797,5.461014747619629,4.333795547485352,4.800076961517334,5.284715175628662,4.7060546875,5.715413570404053
546,3.231670379638672,3.168316125869751,3.244053602218628,4.056693077087402,3.731630802154541,3.8390846252441406,4.853331089019775,4.760740756988525,5.036341667175293,4.4632768630981445,4.341916561126709,5.786262035369873,5.658585548400879,5.605200290679932,6.829894065856934,7.1719160079956055,4.239868640899658,4.37894344329834,5.758044242858887,4.75455379486084,5.339449882507324,6.070329666137695,6.506949424743652,6.788855075836182,6.436331272125244,6.154373645782471,6.599903106689453,6.594305992126465,6.0191192626953125,6.0954999923706055,6.131519317626953,5.954811096191406,3.9196085929870605,3.759197950363159,3.803934097290039,4.251674652099609,4.785767078399658,4.8284687995910645,5.647894382476807,5.395852088928223,4.778381824493408,4.983901500701904,4.581673622131348,5.3732123374938965,5.419188499450684,4.850711822509766,6.285923957824707,5.760897159576416,3.9458656311035156,4.167496681213379,5.469734191894531,4.318732261657715,4.7949395179748535,5.272634029388428,4.686552047729492,5.73880672454834
548,3.222134828567505,3.146397829055786,3.2221691608428955,4.02419376373291,3.7229137420654297,3.823275327682495,4.8343987464904785,4.752264976501465,5.0180864334106445,4.4449262619018555,4.321562767028809,5.772181510925293,5.645725250244141,5.59147310256958,6.83679723739624,7.164148807525635,4.211116790771484,4.364510536193848,5.74312686920166,4.740973949432373,5.329784393310547,6.0630693435668945,6.4999680519104,6.783144474029541,6.417659759521484,6.135488510131836,6.57924747467041,6.576474666595459,5.988198757171631,6.072525501251221,6.094398498535156,5.94749116897583,3.917111873626709,3.7498252391815186,3.7904365062713623,4.237181663513184,4.773798942565918,4.83143424987793,5.634557247161865,5.392862796783447,4.745854377746582,4.966192245483398,4.5633063316345215,5.3537726402282715,5.39778470993042,4.840737819671631,6.286949157714844,5.7588043212890625,3.9284884929656982,4.146096229553223,5.482939720153809,4.311253070831299,4.793574810028076,5.273195266723633,4.664631366729736,5.735620975494385
550,3.2061524391174316,3.1350979804992676,3.1941022872924805,4.004940032958984,3.7124404907226562,3.8004589080810547,4.8217267990112305,4.73704195022583,5.001534461975098,4.422445297241211,4.314531326293945,5.754566192626953,5.624751567840576,5.580601692199707,6.833613395690918,7.173733711242676,4.1869683265686035,4.361021518707275,5.7201337814331055,4.725135803222656,5.325420379638672,6.046647071838379,6.493227481842041,6.768787384033203,6.400618553161621,6.115497589111328,6.54718017578125,6.565743923187256,5.9561686515808105,6.054598331451416,6.063475608825684,5.943366527557373,3.9150798320770264,3.7328155040740967,3.77055025100708,4.222157001495361,4.759557247161865,4.811991214752197,5.61025857925415,5.3922014236450195,4.712481498718262,4.9378557205200195,4.554570198059082,5.3368730545043945,5.3914618492126465,4.8151373863220215,6.264165878295898,5.763805866241455,3.9236648082733154,4.148248195648193,5.476667881011963,4.303706169128418,4.787802219390869,5.276031494140625,4.6545891761779785,5.6986494064331055
552,3.18133807182312,3.124138593673706,3.1740658283233643,3.995655059814453,3.70402193069458,3.7716495990753174,4.813298225402832,4.719940185546875,4.993309497833252,4.400467872619629,4.318626403808594,5.748544216156006,5.610597610473633,5.580541610717773,6.82519006729126,7.183684349060059,4.173590660095215,4.351101875305176,5.698568344116211,4.703993797302246,5.31431245803833,6.02256965637207,6.4801788330078125,6.7373857498168945,6.376497268676758,6.09743595123291,6.524453639984131,6.563475608825684,5.922486305236816,6.042163848876953,6.055056571960449,5.944885730743408,3.9100074768066406,3.7084457874298096,3.7406914234161377,4.207579612731934,4.74746036529541,4.784520626068115,5.591915130615234,5.391608238220215,4.677474021911621,4.905535697937012,4.550990104675293,5.3231706619262695,5.385706901550293,4.792154312133789,6.239560604095459,5.758822917938232,3.915374755859375,4.1536736488342285,5.4469733238220215,4.2740254402160645,4.759139060974121,5.268157958984375,4.6539812088012695,5.680918216705322
554,3.1539433002471924,3.0995121002197266,3.163177728652954,3.989004135131836,3.695829391479492,3.742116928100586,4.810190200805664,4.715386867523193,4.986380577087402,4.384241104125977,4.320539951324463,5.742204666137695,5.607490062713623,5.587082862854004,6.824170112609863,7.184966087341309,4.151197910308838,4.3310747146606445,5.690262317657471,4.688812732696533,5.2938432693481445,6.018929958343506,6.4674882888793945,6.712059020996094,6.347975254058838,6.07973575592041,6.507002830505371,6.56512975692749,5.901697158813477,6.023941516876221,6.053728103637695,5.949892520904541,3.9054293632507324,3.6857216358184814,3.7157294750213623,4.196287631988525,4.746279716491699,4.76602029800415,5.592850685119629,5.386183738708496,4.652548789978027,4.8795671463012695,4.546817779541016,5.305334091186523,5.372365474700928,4.790023326873779,6.236850738525391,5.7454833984375,3.895775318145752,4.1526780128479,5.422515869140625,4.242740154266357,4.720829010009766,5.257312774658203,4.650907039642334,5.698679447174072
556,3.1396617889404297,3.0764660835266113,3.150925397872925,3.977417469024658,3.6823508739471436,3.73040509223938,4.803820610046387,4.72188663482666,4.971842288970947,4.380078315734863,4.322732448577881,5.726506233215332,5.612314224243164,5.598628044128418,6.827339172363281,7.183163642883301,4.1272711753845215,4.313054084777832,5.68946647644043,4.677355766296387,5.264565467834473,6.034158229827881,6.458497524261475,6.714354038238525,6.330113410949707,6.057356834411621,6.494525909423828,6.556593894958496,5.891833305358887,6.010947227478027,6.038630485534668,5.9508161544799805,3.8920445442199707,3.673119306564331,3.692206621170044,4.181575775146484,4.750494003295898,4.745039463043213,5.5977911949157715,5.376605987548828,4.653628349304199,4.876526832580566,4.534049034118652,5.2905073165893555,5.362088680267334,4.795492172241211,6.241708278656006,5.735123157501221,3.885772228240967,4.1424946784973145,5.414823055267334,4.232752323150635,4.703797340393066,5.252841949462891,4.644328594207764,5.711533546447754
558,3.1492257118225098,3.057058811187744,3.1423325538635254,3.9643287658691406,3.6699280738830566,3.7433013916015625,4.78194522857666,4.729294776916504,4.952496528625488,4.377270221710205,4.3268280029296875,5.714247703552246,5.6195478439331055,5.594298839569092,6.826489448547363,7.181385040283203,4.119362831115723,4.3002610206604,5.684572219848633,4.672527313232422,5.245720386505127,6.05032205581665,6.4538397789001465,6.732298374176025,6.318378925323486,6.037858963012695,6.484129905700684,6.552534580230713,5.880801200866699,5.997698783874512,6.004121780395508,5.939359188079834,3.8707680702209473,3.662086009979248,3.6821529865264893,4.167532920837402,4.753874778747559,4.729440212249756,5.5939202308654785,5.3569016456604,4.672003269195557,4.899755477905273,4.525733947753906,5.2916460037231445,5.360365867614746,4.790213584899902,6.2302350997924805,5.726975440979004,3.8855648040771484,4.132502555847168,5.405158996582031,4.239342212677002,4.687292575836182,5.247805118560791,4.646162986755371,5.69825553894043
