0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
520,5.31601095199585,6.453958034515381,7.304574012756348,6.652726650238037,5.358733177185059,6.570992469787598,6.085287570953369,6.525918006896973,7.0496826171875,7.578878879547119,8.336797714233398,6.2957763671875,6.89447021484375,7.936046600341797,6.2258172035217285,6.136625289916992,8.207286834716797,9.11284637451172,9.41552734375,8.824239730834961,9.110368728637695,9.203411102294922,9.532294273376465,10.184329986572266,11.86076545715332,14.186792373657228,16.475313186645508,11.870180130004885,12.419916152954102,15.160809516906738,13.145452499389648,12.843505859375,9.454988479614258,12.147079467773438,14.741473197937012,10.872678756713867,11.752046585083008,14.401945114135742,12.285832405090332,12.520933151245115
522,5.238531112670898,6.36552095413208,7.232018947601318,6.568076133728027,5.284839630126953,6.504393577575684,6.016654014587402,6.457924842834473,6.975320339202881,7.507796287536621,8.254250526428223,6.224143028259277,6.825572967529297,7.857154846191406,6.14582633972168,6.082213401794434,8.127206802368164,9.002687454223633,9.340859413146973,8.751029014587402,9.043787002563477,9.107413291931152,9.465126037597656,10.09172248840332,11.80536651611328,14.0916166305542,16.408573150634766,11.815692901611328,12.332320213317873,15.068796157836914,13.086543083190918,12.777801513671877,9.380149841308594,12.06436252593994,14.650724411010742,10.800477027893066,11.686909675598145,14.319610595703123,12.218914031982422,12.448128700256348
524,5.164656162261963,6.285574436187744,7.160096168518066,6.517182350158691,5.209822654724121,6.444291114807129,5.96572208404541,6.402968406677246,6.89889669418335,7.432467460632324,8.166694641113281,6.159282684326172,6.754218101501465,7.788965702056885,6.08038854598999,6.017642021179199,8.066535949707031,8.94773006439209,9.27644157409668,8.706306457519531,8.987555503845215,9.024309158325195,9.397391319274902,10.018465042114258,11.748769760131836,14.011930465698242,16.346134185791016,11.755735397338867,12.270095825195312,14.973541259765623,13.02287769317627,12.69843864440918,9.30579948425293,12.009090423583984,14.59718894958496,10.752851486206056,11.637558937072754,14.261922836303713,12.139103889465332,12.374520301818848
526,5.097382068634033,6.220316410064697,7.087296962738037,6.477380275726318,5.141345500946045,6.38165807723999,5.9224853515625,6.344775199890137,6.819314479827881,7.350391387939453,8.097352981567383,6.104149341583252,6.685047149658203,7.731255531311035,6.02056360244751,5.939366817474365,8.02139949798584,8.91958236694336,9.19516944885254,8.65683364868164,8.929104804992676,8.94245719909668,9.34911823272705,9.961702346801758,11.66488265991211,13.95820426940918,16.252613067626953,11.691853523254396,12.22718906402588,14.877641677856444,12.95623016357422,12.623004913330078,9.231645584106444,11.971803665161133,14.553556442260742,10.712076187133787,11.60179042816162,14.199931144714355,12.055866241455078,12.32201862335205
528,5.0448174476623535,6.1637115478515625,7.0190110206604,6.439145565032959,5.083755970001221,6.31834602355957,5.877718925476074,6.280334949493408,6.748875617980957,7.275398254394531,8.048141479492188,6.052123546600342,6.625535488128662,7.672160148620605,5.967736721038818,5.883238792419434,7.969336032867432,8.878450393676758,9.117292404174805,8.604008674621582,8.878116607666016,8.886521339416504,9.324236869812012,9.919182777404783,11.593905448913574,13.923826217651367,16.16348648071289,11.61636734008789,12.188961029052734,14.832989692687988,12.882080078125,12.571889877319336,9.17620086669922,11.93105125427246,14.506431579589844,10.679357528686523,11.563249588012695,14.133674621582031,12.003971099853516,12.26927375793457
530,5.003212928771973,6.101973056793213,6.974050998687744,6.392047882080078,5.03892183303833,6.2527360916137695,5.8237175941467285,6.211503982543945,6.697394371032715,7.23367166519165,8.011462211608887,6.0047383308410645,6.585630893707275,7.620588779449463,5.917487144470215,5.847385406494141,7.912068843841553,8.81004524230957,9.071405410766602,8.54790210723877,8.84959888458252,8.867600440979004,9.292363166809082,9.890393257141112,11.559453010559082,13.893458366394045,16.117101669311523,11.548993110656738,12.140769958496094,14.819372177124023,12.823347091674805,12.539340019226074,9.14460563659668,11.866886138916016,14.448740005493164,10.640000343322754,11.515708923339844,14.066778182983398,11.98317527770996,12.222951889038086
532,4.949627876281738,6.0421295166015625,6.934317588806152,6.332942008972168,5.001755714416504,6.174699306488037,5.755836486816406,6.157162666320801,6.666155815124512,7.1985344886779785,7.96871280670166,5.969281196594238,6.552619934082031,7.581536769866943,5.872919082641602,5.820528507232666,7.858060359954834,8.732637405395508,9.02280044555664,8.495381355285645,8.826147079467773,8.853658676147461,9.252360343933104,9.84936237335205,11.53604221343994,13.851274490356444,16.089815139770508,11.50441551208496,12.08885383605957,14.807652473449709,12.780291557312012,12.520647048950195,9.125948905944824,11.782965660095217,14.388216972351074,10.576227188110352,11.462623596191406,14.017338752746582,11.973190307617188,12.17696762084961
534,4.894150257110596,5.999268531799316,6.894656181335449,6.280315399169922,4.959821224212647,6.1153717041015625,5.699939727783203,6.126096725463867,6.645261287689209,7.15845251083374,7.913959503173828,5.928072929382324,6.516030311584473,7.548786163330078,5.832551002502441,5.79218053817749,7.802397727966309,8.687983512878418,8.983894348144531,8.472250938415527,8.797372817993164,8.82819938659668,9.207608222961426,9.800058364868164,11.514978408813477,13.783284187316896,16.053600311279297,11.469889640808104,12.03797721862793,14.783063888549805,12.746519088745115,12.487900733947754,9.108251571655272,11.72652816772461,14.35077953338623,10.504756927490234,11.422444343566896,13.994003295898438,11.93651008605957,12.12874698638916
536,4.848877906799316,5.967364311218262,6.847073554992676,6.235745429992676,4.922715187072754,6.083552360534668,5.662811279296875,6.090020656585693,6.615469932556152,7.115115165710449,7.8789381980896,5.879639625549316,6.475581169128418,7.519691467285156,5.800402641296387,5.739795684814453,7.75551700592041,8.664057731628418,8.952521324157715,8.457852363586426,8.747350692749023,8.765213966369629,9.16618537902832,9.756022453308104,11.45089626312256,13.728090286254885,15.993423461914062,11.442461013793944,11.993398666381836,14.75110912322998,12.722487449645996,12.443796157836914,9.056387901306152,11.696341514587402,14.313220024108888,10.46062183380127,11.382542610168455,13.972742080688477,11.885061264038086,12.090409278869627
538,4.814240455627441,5.943421363830566,6.790495872497559,6.196837425231934,4.888876914978027,6.061467170715332,5.622178077697754,6.037684440612793,6.579939842224121,7.070755958557129,7.857100009918213,5.8346991539001465,6.42633056640625,7.487329959869385,5.776702404022217,5.680347442626953,7.70911169052124,8.6420316696167,8.917237281799316,8.436004638671875,8.681614875793457,8.685809135437012,9.134382247924805,9.71885108947754,11.375566482543944,13.685340881347656,15.940195083618164,11.415719985961914,11.955739974975586,14.714340209960938,12.687442779541016,12.38364601135254,8.992903709411621,11.67331886291504,14.268702507019045,10.449247360229492,11.33382511138916,13.941075325012209,11.85252571105957,12.035000801086426
540,4.787928581237793,5.91661262512207,6.752467155456543,6.159674644470215,4.858476161956787,6.0425543785095215,5.575153350830078,5.984423637390137,6.541777610778809,7.0403008460998535,7.834523677825928,5.797039985656738,6.386405944824219,7.461184024810791,5.752256393432617,5.633559226989746,7.663743495941162,8.618841171264648,8.88441276550293,8.394765853881836,8.63927173614502,8.635336875915527,9.093697547912598,9.680730819702148,11.345592498779297,13.640625,15.915685653686523,11.395563125610352,11.93082046508789,14.659536361694336,12.650602340698242,12.33524227142334,8.958966255187988,11.64838695526123,14.235133171081545,10.44825267791748,11.294717788696287,13.881365776062012,11.826737403869627,11.980134963989258
542,4.756897449493408,5.87775993347168,6.721907138824463,6.123297691345215,4.83199405670166,6.0025811195373535,5.528273582458496,5.936686992645264,6.505922794342041,7.01143741607666,7.807318687438965,5.771280765533447,6.365966320037842,7.430925846099853,5.725845813751221,5.605399131774902,7.6200432777404785,8.580967903137207,8.827305793762207,8.33121395111084,8.609280586242676,8.60173225402832,9.04680633544922,9.634784698486328,11.334447860717772,13.599322319030762,15.905047416687012,11.3829927444458,11.922831535339355,14.616828918457031,12.620560646057127,12.322604179382324,8.937294006347656,11.621320724487305,14.225196838378906,10.434042930603027,11.279401779174805,13.81615161895752,11.801986694335938,11.961130142211914
544,4.7247819900512695,5.830780029296875,6.697953701019287,6.10627555847168,4.7959160804748535,5.962721824645996,5.501431941986084,5.907391548156738,6.479233741760254,6.982098579406738,7.775437355041504,5.750101089477539,6.3478522300720215,7.3894362449646,5.696857452392578,5.594668865203857,7.587503910064697,8.533527374267578,8.772833824157715,8.28364086151123,8.584199905395508,8.586381912231445,9.005891799926758,9.606524467468262,11.32362174987793,13.577140808105469,15.89445686340332,11.366402626037598,11.909936904907228,14.608538627624512,12.58581256866455,12.312522888183594,8.924408912658691,11.59938907623291,14.229815483093262,10.396379470825195,11.271260261535645,13.794229507446287,11.779951095581056,11.969686508178713
546,4.690287113189697,5.794346809387207,6.683836936950684,6.09813404083252,4.765891551971436,5.952258110046387,5.491404533386231,5.887088298797607,6.461107730865479,6.966008186340332,7.748779296875,5.732190608978272,6.32518482208252,7.353785514831543,5.674582958221436,5.573209285736084,7.575263977050781,8.494983673095703,8.757673263549805,8.25005054473877,8.576906204223633,8.582809448242188,8.966741561889648,9.60745620727539,11.288694381713867,13.584150314331056,15.875097274780272,11.348895072937012,11.897468566894531,14.620168685913086,12.558341979980469,12.29148292541504,8.912500381469727,11.573358535766602,14.221281051635742,10.345434188842772,11.254398345947266,13.804476737976074,11.748571395874023,11.979646682739258
548,4.66091775894165,5.774704933166504,6.665993690490723,6.075884342193604,4.7545671463012695,5.956133842468262,5.475644111633301,5.86074161529541,6.4507598876953125,6.95287036895752,7.720977783203125,5.723725318908691,6.307041168212891,7.3270745277404785,5.665124416351318,5.550804138183594,7.570318698883057,8.472597122192383,8.767193794250488,8.224898338317871,8.582149505615234,8.575323104858398,8.93999195098877,9.6069974899292,11.238130569458008,13.595800399780272,15.855878829956056,11.340789794921877,11.898038864135742,14.621698379516602,12.55163860321045,12.259897232055664,8.89961051940918,11.53165054321289,14.187173843383787,10.30422306060791,11.228581428527832,13.8201904296875,11.715539932250977,11.973061561584473
550,4.641191482543945,5.7577805519104,6.641436100006104,6.040154457092285,4.743743419647217,5.95301628112793,5.452296257019043,5.841309070587158,6.444018363952637,6.943018913269043,7.6845550537109375,5.71735143661499,6.289649486541748,7.312553405761719,5.658909797668457,5.5473313331604,7.561100006103516,8.46255111694336,8.768350601196289,8.216618537902832,8.579895973205566,8.567575454711914,8.926074981689453,9.587334632873535,11.219613075256348,13.588907241821287,15.842320442199709,11.340120315551758,11.895959854125977,14.585345268249512,12.557367324829102,12.226155281066896,8.885616302490234,11.501340866088867,14.1377534866333,10.286044120788574,11.204360008239746,13.829007148742676,11.690716743469238,11.944287300109863
552,4.626275539398193,5.738987922668457,6.610050201416016,6.003987312316895,4.731444835662842,5.925326824188232,5.432308197021484,5.838076591491699,6.434803009033203,6.935079097747803,7.658036231994629,5.7095136642456055,6.26720666885376,7.314253807067871,5.645203590393066,5.54788064956665,7.541782379150391,8.448664665222168,8.734792709350586,8.200580596923828,8.555102348327637,8.549602508544922,8.920619010925293,9.55090045928955,11.241859436035156,13.574244499206545,15.834390640258787,11.333069801330566,11.870283126831056,14.547996520996094,12.552644729614258,12.213985443115234,8.850663185119629,11.497671127319336,14.098177909851074,10.286565780639648,11.183660507202148,13.825549125671388,11.678030014038086,11.910674095153809
554,4.617323875427246,5.722762107849121,6.5929388999938965,5.992327690124512,4.716675758361816,5.896676063537598,5.420426368713379,5.840374946594238,6.4271979331970215,6.917402744293213,7.645697116851807,5.699673652648926,6.24666690826416,7.326716423034668,5.628921031951904,5.540066719055176,7.525256156921387,8.430525779724121,8.696477890014648,8.18414306640625,8.517900466918945,8.529391288757324,8.92338752746582,9.51998519897461,11.266807556152344,13.5648832321167,15.833908081054688,11.313362121582031,11.830574035644531,14.548761367797852,12.528643608093262,12.220961570739746,8.815881729125977,11.502805709838867,14.090367317199709,10.289595603942873,11.177306175231934,13.809471130371094,11.691648483276367,11.879036903381348
556,4.6017608642578125,5.704113960266113,6.595063209533691,5.990268230438232,4.701732158660889,5.882229804992676,5.416365146636963,5.834553718566895,6.42547607421875,6.905955314636231,7.649397850036621,5.690088748931885,6.234364032745361,7.333966732025146,5.6171464920043945,5.525717735290527,7.518694877624512,8.422142028808594,8.668033599853516,8.177680969238281,8.491816520690918,8.509025573730469,8.919779777526855,9.517156600952148,11.262537002563477,13.54950714111328,15.827537536621094,11.284836769104004,11.798535346984863,14.577221870422363,12.506830215454102,12.232322692871094,8.806953430175781,11.494400024414062,14.091876029968262,10.27927017211914,11.185369491577148,13.787875175476074,11.70964241027832,11.86593246459961
558,4.578883171081543,5.691717624664307,6.588281154632568,5.986964225769043,4.694581031799316,5.870169639587402,5.405611991882324,5.827618598937988,6.421695709228516,6.902513027191162,7.659334659576416,5.683981895446777,6.2463884353637695,7.328339576721191,5.617501258850098,5.517601013183594,7.502943992614746,8.417086601257324,8.648837089538574,8.179426193237305,8.471067428588867,8.486157417297363,8.909326553344727,9.533824920654297,11.239398002624512,13.52961540222168,15.812179565429688,11.262229919433594,11.78465461730957,14.597783088684082,12.508628845214844,12.241674423217772,8.803240776062012,11.466141700744627,14.085888862609863,10.268960952758787,11.190106391906738,13.788686752319336,11.714794158935549,11.871759414672852
560,4.566011905670166,5.686409950256348,6.572816371917725,5.975131034851074,4.693904399871826,5.8617119789123535,5.394296169281006,5.815451622009277,6.415444850921631,6.898696899414063,7.664225101470947,5.691408157348633,6.266619682312012,7.316750526428223,5.624380111694336,5.523716926574707,7.485203742980957,8.407750129699707,8.653539657592773,8.178201675415039,8.460902214050293,8.481544494628906,8.894902229309082,9.529828071594238,11.224726676940918,13.517976760864258,15.809489250183104,11.253777503967283,11.774088859558104,14.603843688964844,12.52444553375244,12.249526977539062,8.788971900939941,11.447776794433594,14.09177589416504,10.26589012145996,11.175210952758787,13.806356430053713,11.715688705444336,11.863628387451172
562,4.568266868591309,5.680649757385254,6.571275234222412,5.949812889099121,4.697272300720215,5.849101543426514,5.39954137802124,5.792098522186279,6.4176225662231445,6.885872840881348,7.664552211761475,5.705845832824707,6.2709550857543945,7.312331199645996,5.631214141845703,5.5389556884765625,7.47071361541748,8.388309478759766,8.66999626159668,8.162343978881836,8.467302322387695,8.51188850402832,8.889616012573242,9.51557445526123,11.232498168945312,13.524012565612791,15.837980270385742,11.255926132202148,11.766685485839844,14.606633186340332,12.543018341064451,12.270216941833496,8.771819114685059,11.449307441711426,14.115923881530762,10.27306842803955,11.147908210754396,13.819108963012695,11.71487045288086,11.842483520507812
564,4.577548027038574,5.671099185943604,6.573679924011231,5.932125091552734,4.69658088684082,5.834031105041504,5.413081169128418,5.780517578125,6.423154354095459,6.862345218658447,7.6722588539123535,5.710882663726807,6.258194923400879,7.32745885848999,5.633557796478272,5.553603649139404,7.465751647949219,8.372808456420898,8.674568176269531,8.144454002380371,8.477801322937012,8.547040939331055,8.899572372436523,9.507930755615234,11.246946334838867,13.556489944458008,15.875879287719728,11.259026527404783,11.772639274597168,14.601713180541992,12.556056022644045,12.294285774230955,8.762089729309082,11.455918312072754,14.13709831237793,10.297607421875,11.132044792175291,13.832125663757324,11.713748931884766,11.833812713623049
566,4.58980131149292,5.664448261260986,6.565504550933838,5.940962314605713,4.693396091461182,5.826008796691895,5.415448188781738,5.7904253005981445,6.421026706695557,6.853488922119141,7.684049129486084,5.697019100189209,6.251755237579346,7.348590850830078,5.633623123168945,5.5658063888549805,7.4659295082092285,8.36931037902832,8.672418594360352,8.144636154174805,8.476323127746582,8.53939151763916,8.917869567871094,9.49921703338623,11.25206470489502,13.586787223815918,15.907552719116213,11.261768341064451,11.794227600097656,14.588842391967772,12.562955856323242,12.302133560180664,8.752534866333008,11.46568775177002,14.14348316192627,10.33093547821045,11.146169662475586,13.871980667114258,11.708237648010254,11.849446296691896
568,4.595522880554199,5.670862197875977,6.550836086273193,5.965895175933838,4.688669681549072,5.8215179443359375,5.414143562316895,5.801828384399414,6.411036491394043,6.8775811195373535,7.696652889251709,5.68104362487793,6.265262603759766,7.351545810699463,5.634393215179443,5.568390846252441,7.474217414855957,8.376747131347656,8.6934814453125,8.153351783752441,8.463644981384277,8.501256942749023,8.929250717163086,9.479534149169922,11.249382019042969,13.59369659423828,15.929128646850586,11.27835750579834,11.821101188659668,14.588459968566896,12.57517910003662,12.306917190551758,8.740039825439453,11.485952377319336,14.157617568969728,10.356256484985352,11.176553726196287,13.910371780395508,11.70413303375244,11.887290954589844
570,4.590029716491699,5.686631202697754,6.549660682678223,5.982851505279541,4.685107707977295,5.822386264801025,5.416618824005127,5.8041605949401855,6.40744686126709,6.909305572509766,7.71454381942749,5.679031848907471,6.288036823272705,7.344052791595459,5.635710716247559,5.563083648681641,7.487957954406738,8.3939208984375,8.713356018066406,8.153718948364258,8.458210945129395,8.480170249938965,8.927830696105957,9.471529006958008,11.24498462677002,13.60235595703125,15.936884880065918,11.331664085388184,11.848674774169922,14.613327026367188,12.61083698272705,12.32875633239746,8.744253158569336,11.509129524230955,14.177040100097656,10.367959976196287,11.203861236572266,13.914423942565918,11.715657234191896,11.941062927246094
572,4.58406400680542,5.697856903076172,6.568212032318115,5.9979248046875,4.687171459197998,5.84110164642334,5.422738075256348,5.816464424133301,6.418863773345947,6.918251991271973,7.730602264404297,5.684800624847412,6.301028251647949,7.34510326385498,5.631012439727783,5.564579963684082,7.499000549316406,8.399344444274902,8.715635299682617,8.161659240722656,8.476715087890625,8.48672866821289,8.917229652404785,9.494102478027344,11.26109504699707,13.631341934204102,15.959268569946287,11.394254684448242,11.873750686645508,14.662068367004396,12.647664070129396,12.358155250549316,8.778984069824219,11.539339065551758,14.192914962768556,10.378501892089844,11.232038497924805,13.897740364074709,11.758164405822754,11.967927932739258
574,4.583704471588135,5.705605983734131,6.585469722747803,6.009171009063721,4.705166339874268,5.872420787811279,5.421897888183594,5.837481498718262,6.44011926651001,6.905812740325928,7.726529598236084,5.691546440124512,6.30137300491333,7.363812923431396,5.623883724212647,5.571858406066895,7.500100135803223,8.399697303771973,8.710206985473633,8.190196990966797,8.506938934326172,8.499073028564453,8.909928321838379,9.527384757995604,11.291977882385254,13.678312301635742,15.996011734008787,11.42729663848877,11.901847839355469,14.715436935424805,12.672478675842283,12.383212089538574,8.825570106506348,11.562190055847168,14.206608772277832,10.386274337768556,11.252695083618164,13.885546684265137,11.795430183410645,11.956252098083496
576,4.586551666259766,5.730851173400879,6.586759090423584,6.010772705078125,4.728466987609863,5.890984535217285,5.414942741394043,5.855686664581299,6.454617977142334,6.895886898040772,7.711781978607178,5.704815864562988,6.288042545318604,7.38956356048584,5.624413967132568,5.569598197937012,7.49770450592041,8.399701118469238,8.708001136779785,8.216679573059082,8.521345138549805,8.50387954711914,8.924118041992188,9.554611206054688,11.312095642089844,13.723871231079102,16.027517318725586,11.433364868164062,11.929107666015623,14.769403457641602,12.68844509124756,12.39417839050293,8.850105285644531,11.559015274047852,14.224037170410156,10.379621505737305,11.272518157958984,13.89091968536377,11.823111534118652,11.94524383544922
578,4.5917840003967285,5.753634452819824,6.591163635253906,6.01374101638794,4.740527629852295,5.897629261016846,5.410909175872803,5.867372512817383,6.460414886474609,6.902544975280762,7.719313621520996,5.719718933105469,6.275017738342285,7.409344673156738,5.634550094604492,5.5600905418396,7.493603706359863,8.399433135986328,8.709918022155762,8.232799530029297,8.520245552062988,8.514323234558105,8.954629898071289,9.572271347045898,11.31989288330078,13.744847297668455,16.063236236572266,11.433633804321287,11.95393180847168,14.799304008483888,12.711833000183104,12.394539833068848,8.87475872039795,11.565875053405762,14.269070625305176,10.359872817993164,11.304170608520508,13.904165267944336,11.84768772125244,11.953055381774902
580,4.598326683044434,5.754149913787842,6.612111568450928,6.027022838592529,4.755467414855957,5.898634433746338,5.42647123336792,5.875248432159424,6.468327522277832,6.926035404205322,7.763600349426269,5.737505435943604,6.279787540435791,7.4167680740356445,5.654972076416016,5.563778877258301,7.49890661239624,8.412725448608398,8.715706825256348,8.236907005310059,8.526466369628906,8.527923583984375,8.981335639953613,9.584115982055664,11.319350242614746,13.752779006958008,16.103473663330078,11.442277908325195,11.981428146362305,14.794906616210938,12.737459182739258,12.410194396972656,8.89462947845459,11.594263076782228,14.31720733642578,10.353724479675291,11.33820915222168,13.924357414245604,11.876386642456056,11.977208137512209
582,4.614380836486816,5.751436233520508,6.639962673187256,6.045990943908691,4.771575927734375,5.906455039978027,5.4598469734191895,5.891069889068604,6.480809688568115,6.96600866317749,7.799811363220215,5.755995273590088,6.304604530334473,7.418150424957275,5.684648513793945,5.596059322357178,7.516476631164551,8.445895195007324,8.73735523223877,8.249823570251465,8.557221412658691,8.554807662963867,9.001829147338867,9.60147190093994,11.34642505645752,13.75903034210205,16.145856857299805,11.45648193359375,12.01156234741211,14.788042068481444,12.748258590698242,12.43781852722168,8.900701522827148,11.628360748291016,14.347386360168455,10.391286849975586,11.36017894744873,13.965678215026855,11.891904830932615,12.008071899414062
